3,2,65,2425,243,IC
3,2,65,2714,246,SS
3,2,66,656,243,SS
3,2,67,1250,240,SS
3,2,67,1617,243,FS
3,2,67,2125,243,SC
3,2,69,521,239,IC
3,2,69,740,241,SC
3,2,69,886,244,SC
3,2,69,1913,245,SC
3,2,69,1987,245,IC
3,2,69,2139,242,IC
3,2,70,0,245,IC
3,2,70,142,242,SS
3,2,71,75,245,SO
3,2,71,149,244,SO
3,2,71,813,241,CR
3,2,71,962,241,CR
3,2,71,1181,244,ST
3,2,72,0,247,ST
3,2,73,0,247,FS
3,2,73,297,240,SS
3,2,73,1762,244,SS
3,2,73,2497,245,IC
3,2,74,0,248,CR
3,2,74,76,244,CR
3,2,74,298,241,SO
3,2,74,746,237,SS
3,2,74,968,242,IC,CR
3,2,74,2673,238,CR
3,2,74,2745,242,CR
3,2,74,2821,244,CR
3,2,76,522,244,SO
3,2,76,892,241,SC
3,2,76,966,247,SO
3,2,76,2006,244,FS
3,2,77,353,242,CR
3,2,78,0,248,SS,SC
3,2,78,69,242,CR
3,2,78,136,243,CR
3,2,78,203,245,CR
3,2,78,332,247,SC
3,2,79,284,249,SO
3,2,79,498,243,SC
3,2,80,0,249,IC
3,2,80,568,246,IC
3,2,98,78,239,SS
3,2,99,154,232,ST
3,2,99,1441,241,CR
3,2,100,70,241,CR
3,2,101,1039,248,IC
3,2,101,1413,245,TT
3,2,101,1634,242,TT
3,2,103,75,246,SS
3,2,103,149,240,CR
3,2,103,219,246,CR
3,2,104,0,248,SC
3,2,105,302,245,TT
3,2,105,449,244,TT
3,2,105,525,247,TT
3,2,105,1048,248,TT
3,2,105,1424,242,CR
3,2,105,1497,244,CR
3,2,105,1649,241,IC
3,2,105,2624,238,TT
3,2,105,2849,243,TT
3,2,106,668,247,SS
3,2,106,1119,238,SS
3,2,106,1559,249,CR
3,2,106,2302,243,TT
3,2,107,0,246,SS
3,2,107,230,241,CR
3,2,108,747,248,TT
3,2,108,903,243,IC
3,2,110,139,239,SC
3,2,111,149,244,SC
3,2,111,220,243,SC,SO
3,2,111,291,245,SC
3,2,111,363,244,SC
3,2,111,434,247,SC
3,2,111,581,244,CR
3,2,111,728,241,SS
3,2,111,1010,249,SS,SC,SO
3,2,129,438,241,TT
3,2,129,586,245,IC
3,2,129,802,246,IC
3,2,130,0,246,SC
3,2,130,73,241,SC
3,2,131,0,247,SS
3,2,131,1330,241,SO
3,2,131,1475,247,SC
3,2,132,0,248,IC
3,2,132,68,242,CR
3,2,134,881,243,IC
3,2,134,1539,248,IC
3,2,134,2348,243,SS
3,2,135,0,248,IC
3,2,135,73,244,CR
3,2,135,148,244,CR
3,2,135,218,243,SS,CR
3,2,135,295,244,CR
3,2,135,1024,242,IC
3,2,135,1244,243,IC
3,2,135,2334,246,IC,SS
3,2,137,0,249,TT
3,2,137,950,238,IC
3,2,138,425,237,SO
3,2,138,561,243,CR
3,2,141,376,244,TT
3,2,141,1724,244,CR
3,2,141,1875,240,SC
3,2,142,0,249,CR
3,2,143,77,243,SC
3,2,143,147,245,SC
3,2,143,1021,241,SO
3,2,144,0,247,SO
3,2,144,497,240,SO
3,2,144,853,239,ST
3,3,2,0,249,SC
3,3,2,73,247,FS
3,3,4,0,245,CR
3,3,4,68,245,SC,CR
3,3,4,203,241,SC
3,3,4,270,245,SC
3,3,5,1997,241,SC
3,3,5,2073,245,SC
3,3,6,0,248,SS
3,3,8,142,245,SS
3,3,9,0,245,SS
3,3,9,80,243,ST
3,3,9,222,247,IC
3,3,9,448,239,CR
3,3,9,593,245,IC
3,3,9,739,244,IC,CR
3,3,9,813,248,CR
3,3,9,891,241,CR
3,3,10,73,247,IC
3,3,10,365,243,IC
3,3,10,662,243,SS
3,3,10,1683,238,SS
3,3,10,1896,248,IC
3,3,10,2410,244,SS
3,3,11,890,247,IC
3,3,11,1999,247,TT
3,3,14,149,249,IC
3,3,14,1193,245,IC
3,3,16,373,244,SS
3,3,33,0,245,SO
3,3,33,76,243,CR
3,3,33,152,246,CR
3,3,33,373,247,CR
3,3,33,601,243,CR
3,3,33,968,242,CR
3,3,33,1045,247,CR
3,3,33,1346,242,SC
3,3,33,1494,245,CR
3,3,33,1571,237,CR
3,3,33,1793,241,IC
3,3,33,1941,243,CR
3,3,33,2017,241,CR
3,3,36,0,246,SC,CR
3,3,36,703,247,CR
3,3,36,775,245,CR
3,3,36,845,243,IC
3,3,36,916,243,IC
3,3,37,285,243,SS
3,3,39,0,247,SS
3,3,39,1295,244,IC
3,3,40,0,247,IC
3,3,40,223,246,SO
3,3,40,673,244,SS
3,3,42,137,245,SC
3,3,43,0,247,SS
3,3,43,295,244,IC
3,3,43,442,242,CR
3,3,43,880,244,SC
3,3,43,957,241,SC
3,3,44,566,243,TT
3,3,44,636,243,TT
3,3,46,950,246,SO
3,3,46,1094,248,SS
3,3,46,1536,239,SO
3,3,46,1610,238,SC
3,3,46,1757,241,IC
3,3,46,1824,248,IC
3,3,48,0,248,SO
3,3,48,220,241,SO
3,3,48,583,242,SO
3,3,48,1020,244,SC
3,3,65,74,249,CR
3,3,65,1627,245,CR
3,3,66,0,249,SO
3,3,66,55,226,SO
3,3,67,69,249,ST
3,3,68,1557,239,SO
3,3,68,2072,243,SS
3,3,69,647,249,SO
3,3,70,0,247,FS
3,3,70,72,246,FS
3,3,72,360,245,IC
3,3,72,434,242,SS
3,3,73,1318,240,IC
3,3,74,658,245,SC
3,3,74,1313,244,IC
3,3,76,74,240,SC,SO
3,3,78,0,248,SC
3,3,78,297,245,FS
3,3,78,448,245,IC
3,3,78,1267,243,TT
3,3,78,1713,246,SO
3,3,79,1648,247,SS
3,3,80,1011,246,SC
3,3,80,1230,243,IC
3,3,97,0,247,SS
3,3,97,69,236,ST
3,3,98,210,243,SC
3,3,98,348,242,SC
3,3,101,969,246,IC
3,3,101,1718,243,SS
3,3,102,0,249,SC
3,3,103,1330,245,SC
3,3,103,1771,246,IC
3,3,107,0,246,SS
3,3,108,0,249,SC
3,3,108,149,244,SO
3,3,108,369,246,SS
3,3,108,738,245,SO
3,3,109,1934,246,SO
3,3,110,0,249,IC
3,3,112,0,247,ST
3,3,112,370,244,IC
3,3,130,365,242,SO
3,3,130,1240,240,SC
3,3,130,1381,242,SC
3,3,130,2115,240,IC
3,3,131,0,246,SS,SO
3,3,131,69,247,SS,SO
3,3,131,136,245,SO
3,3,131,204,242,SO
3,3,131,472,240,IC
3,3,132,516,243,CR
3,3,132,594,243,CR
3,3,133,208,241,CR
3,3,134,0,249,SC
3,3,134,1734,242,IC
3,3,136,0,247,SO
3,3,136,141,243,FS
3,3,141,0,249,SS
3,3,141,152,242,CR
3,3,141,446,243,SC
3,3,141,663,244,SC,SO
3,3,141,1402,248,SC,SO
3,3,141,1553,245,SC
3,3,141,1771,246,SC
3,3,142,219,241,CR
3,3,142,293,242,CR
3,3,143,70,247,SS
3,3,143,355,244,IC
3,3,144,0,245,TT
3,3,144,72,245,TT
