Segment,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11
 6867,IC,,,,,,,,,,
 6869,TT,,,,,,,,,,
 6878,SS,,,,,,,,,,
 6894,FS,,,,,,,,,,
 6906,TT,,,,,,,,,,
 6917,TT,,,,,,,,,,
 6949,IC,,,,,,,,,,
 6953,TT,,,,,,,,,,
 6957,IC,,,,,,,,,,
 6959,CR,,,,,,,,,,
 6981,TT,,,,,,,,,,
 7053,IC,,,,,,,,,,
 7057,FS,,,,,,,,,,
 7061,IC,,,,,,,,,,
 7084,SS,,,,,,,,,,
 7089,IC,,,,,,,,,,
 7099,TT,,,,,,,,,,
 7108,TT,,,,,,,,,,
 7129,TT,,,,,,,,,,
 7149,TT,,,,,,,,,,
 7153,SC,,,,,,,,,,
 7154,IC,,,,,,,,,,
 7173,SS,,,,,,,,,,
 7175,SC,,,,,,,,,,
 7187,TT,,,,,,,,,,
 7196,IC,,,,,,,,,,
 7240,FS,,,,,,,,,,
 7252,FS,,,,,,,,,,
 7261,SS,,,,,,,,,,
 7287,TT,,,,,,,,,,
 7297,IC,,,,,,,,,,
 7302,SC,CR,,,,,,,,,
 7321,IC,,,,,,,,,,
 7336,FS,,,,,,,,,,
 7347,FS,,,,,,,,,,
 7358,SS,,,,,,,,,,
 7363,SS,,,,,,,,,,
 7366,IC,,,,,,,,,,
 7368,IC,,,,,,,,,,
 7379,TT,,,,,,,,,,
 7396,TT,,,,,,,,,,
 7421,TT,,,,,,,,,,
 7440,SO,,,,,,,,,,
 7446,FS,,,,,,,,,,
 7471,IC,,,,,,,,,,
 7474,SS,,,,,,,,,,
 7502,TT,,,,,,,,,,
 7516,ST,,,,,,,,,,
 7517,ST,,,,,,,,,,
 7523,SS,,,,,,,,,,
 7529,IC,,,,,,,,,,
 7540,SC,,,,,,,,,,
 7562,FS,,,,,,,,,,
 7569,FS,,,,,,,,,,
 7578,TT,,,,,,,,,,
 7589,IC,,,,,,,,,,
 7594,IC,,,,,,,,,,
 7615,SS,,,,,,,,,,
 7632,SO,,,,,,,,,,
 7635,SC,,,,,,,,,,
 7689,IC,,,,,,,,,,
 7699,TT,,,,,,,,,,
 7721,IC,CR,,,,,,,,,
 7725,IC,,,,,,,,,,
 7734,IC,,,,,,,,,,
 7735,IC,,,,,,,,,,
 7736,CR,,,,,,,,,,
 7737,CR,,,,,,,,,,
 7741,IC,,,,,,,,,,
 7747,IC,,,,,,,,,,
 7751,IC,,,,,,,,,,
 7755,TT,,,,,,,,,,
 7773,SS,,,,,,,,,,
 7789,TT,,,,,,,,,,
 7790,TT,,,,,,,,,,
 7791,SC,,,,,,,,,,
 7813,CR,,,,,,,,,,
 7814,SC,,,,,,,,,,
 7816,SC,,,,,,,,,,
 7818,SC,,,,,,,,,,
 7819,SC,,,,,,,,,,
 7824,IC,,,,,,,,,,
 7832,SC,,,,,,,,,,
 7835,FS,,,,,,,,,,
 7844,SS,CR,,,,,,,,,
 7845,CR,,,,,,,,,,
 7865,TT,,,,,,,,,,
 7889,FS,,,,,,,,,,
 7892,SS,,,,,,,,,,
 7920,SC,,,,,,,,,,
 7927,CR,,,,,,,,,,
 7928,IC,,,,,,,,,,
 7945,SS,,,,,,,,,,
 7950,SC,,,,,,,,,,
 7961,SS,,,,,,,,,,
 7966,CR,,,,,,,,,,
 7967,SC,,,,,,,,,,
 7988,IC,,,,,,,,,,
 7998,IC,,,,,,,,,,
 8004,CR,,,,,,,,,,
 8005,SS,,,,,,,,,,
 8010,IC,,,,,,,,,,
 8015,IC,,,,,,,,,,
 8033,TT,,,,,,,,,,
 8084,TT,,,,,,,,,,
 8096,IC,,,,,,,,,,
 8131,FS,,,,,,,,,,
 8132,FS,,,,,,,,,,
 8147,ST,,,,,,,,,,
 8148,ST,,,,,,,,,,
 8170,IC,,,,,,,,,,
 8178,CR,,,,,,,,,,
 8186,SC,,,,,,,,,,
 8188,SC,SO,,,,,,,,,
 8192,SS,,,,,,,,,,
 8207,SC,,,,,,,,,,
 8219,CR,,,,,,,,,,
 8221,SC,,,,,,,,,,
 8231,TT,,,,,,,,,,
 8240,SC,,,,,,,,,,
 8245,SS,,,,,,,,,,
 8249,FS,,,,,,,,,,
 8258,SC,,,,,,,,,,
 8260,CR,,,,,,,,,,
 8262,IC,,,,,,,,,,
 8265,SS,,,,,,,,,,
 8266,CR,,,,,,,,,,
 8269,IC,,,,,,,,,,
 8270,CR,,,,,,,,,,
 8271,CR,,,,,,,,,,
 8272,CR,,,,,,,,,,
 8282,CR,,,,,,,,,,
 8284,CR,,,,,,,,,,
 8301,SO,,,,,,,,,,
 8302,SC,,,,,,,,,,
 8330,IC,,,,,,,,,,
 8335,SS,,,,,,,,,,
 8338,CR,,,,,,,,,,
 8343,IC,,,,,,,,,,
 8351,CR,,,,,,,,,,
 8353,CR,,,,,,,,,,
 8360,SO,,,,,,,,,,
 8363,SO,,,,,,,,,,
 8365,SC,,,,,,,,,,
 8374,SO,,,,,,,,,,
 8383,SO,,,,,,,,,,
 8392,CR,,,,,,,,,,
 8393,SS,,,,,,,,,,
 8394,SS,,,,,,,,,,
 8396,TT,,,,,,,,,,
 8399,TT,,,,,,,,,,
 8425,SO,,,,,,,,,,
 8442,SC,,,,,,,,,,
 8445,IC,,,,,,,,,,
 8465,SC,,,,,,,,,,
 8489,SS,,,,,,,,,,
 8516,IC,,,,,,,,,,
 8524,TT,,,,,,,,,,
 8538,TT,,,,,,,,,,
 8541,CR,,,,,,,,,,
 8543,CR,,,,,,,,,,
 8553,SS,,,,,,,,,,
 8554,CR,,,,,,,,,,
 8556,CR,,,,,,,,,,
 8563,CR,,,,,,,,,,
 8576,CR,,,,,,,,,,
 8580,SS,,,,,,,,,,
 8581,SC,,,,,,,,,,
 8603,TT,,,,,,,,,,
 8613,CR,,,,,,,,,,
 8615,SS,,,,,,,,,,
 8618,CR,,,,,,,,,,
 8619,CR,,,,,,,,,,
 8638,CR,,,,,,,,,,
 8655,IC,,,,,,,,,,
 8666,CR,,,,,,,,,,
 8667,CR,,,,,,,,,,
 8668,CR,,,,,,,,,,
 8669,IC,CR,,,,,,,,,
 8671,CR,,,,,,,,,,
 8672,SS,,,,,,,,,,
 8679,SS,,,,,,,,,,
 8689,IC,,,,,,,,,,
 8693,SS,,,,,,,,,,
 8706,SS,,,,,,,,,,
 8735,SS,,,,,,,,,,
 8740,FS,,,,,,,,,,
 8747,SC,,,,,,,,,,
 8760,IC,,,,,,,,,,
 8763,SC,,,,,,,,,,
 8765,SC,,,,,,,,,,
 8782,IC,,,,,,,,,,
 8783,IC,,,,,,,,,,
 8785,SS,,,,,,,,,,
 8793,SO,,,,,,,,,,
 8794,SO,,,,,,,,,,
 8803,CR,,,,,,,,,,
 8805,CR,,,,,,,,,,
 8808,ST,,,,,,,,,,
 8809,ST,,,,,,,,,,
 8811,FS,,,,,,,,,,
 8815,SS,,,,,,,,,,
 8835,SS,,,,,,,,,,
 8845,IC,,,,,,,,,,
 8853,CR,,,,,,,,,,
 8854,CR,,,,,,,,,,
 8857,SO,,,,,,,,,,
 8863,SS,,,,,,,,,,
 8866,IC,CR,,,,,,,,,
 8889,CR,,,,,,,,,,
 8890,CR,,,,,,,,,,
 8891,CR,,,,,,,,,,
 8911,SO,,,,,,,,,,
 8916,SC,,,,,,,,,,
 8917,SO,,,,,,,,,,
 8931,FS,,,,,,,,,,
 8938,CR,,,,,,,,,,
 8939,SS,SC,,,,,,,,,
 8940,CR,,,,,,,,,,
 8941,CR,,,,,,,,,,
 8942,CR,,,,,,,,,,
 8944,SC,,,,,,,,,,
 8950,SO,,,,,,,,,,
 8953,SC,,,,,,,,,,
 8956,IC,,,,,,,,,,
 8964,IC,,,,,,,,,,
 9004,SS,,,,,,,,,,
 9035,ST,,,,,,,,,,
 9053,CR,,,,,,,,,,
 9055,CR,,,,,,,,,,
 9058,SC,,,,,,,,,,
 9072,SS,,,,,,,,,,
 9077,TT,,,,,,,,,,
 9080,TT,,,,,,,,,,
 9090,SS,,,,,,,,,,
 9091,CR,,,,,,,,,,
 9092,CR,,,,,,,,,,
 9111,SC,,,,,,,,,,
 9118,TT,,,,,,,,,,
 9120,TT,,,,,,,,,,
 9121,TT,,,,,,,,,,
 9128,TT,,,,,,,,,,
 9133,CR,,,,,,,,,,
 9134,CR,,,,,,,,,,
 9136,IC,,,,,,,,,,
 9149,TT,,,,,,,,,,
 9152,TT,FS,,,,,,,,,
 9162,SS,,,,,,,,,,
 9168,SS,,,,,,,,,,
 9174,CR,,,,,,,,,,
 9184,TT,,,,,,,,,,
 9188,SS,,,,,,,,,,
 9191,CR,,,,,,,,,,
 9203,TT,,,,,,,,,,
 9205,IC,,,,,,,,,,
 9235,SC,,,,,,,,,,
 9241,SC,,,,,,,,,,
 9242,SC,SO,,,,,,,,,
 9243,SC,,,,,,,,,,
 9244,SC,,,,,,,,,,
 9245,SC,,,,,,,,,,
 9247,CR,,,,,,,,,,
 9249,SS,,,,,,,,,,
 9253,SS,SC,SO,,,,,,,,
 9263,TT,,,,,,,,,,
 9265,IC,,,,,,,,,,
 9268,IC,,,,,,,,,,
 9269,SC,,,,,,,,,,
 9270,SC,,,,,,,,,,
 9276,SS,,,,,,,,,,
 9294,SO,,,,,,,,,,
 9296,SC,,,,,,,,,,
 9300,CR,,,,,,,,,,
 9316,IC,,,,,,,,,,
 9325,IC,,,,,,,,,,
 9336,SS,,,,,,,,,,
 9340,IC,,,,,,,,,,
 9341,CR,,,,,,,,,,
 9342,CR,,,,,,,,,,
 9343,SS,CR,,,,,,,,,
 9344,CR,,,,,,,,,,
 9354,IC,,,,,,,,,,
 9357,IC,,,,,,,,,,
 9372,SS,,,,,,,,,,
 9373,TT,,,,,,,,,,
 9386,IC,,,,,,,,,,
 9393,SO,,,,,,,,,,
 9395,CR,,,,,,,,,,
 9401,TT,,,,,,,,,,
 9419,CR,,,,,,,,,,
 9421,SC,,,,,,,,,,
 9428,CR,,,,,,,,,,
 9447,SC,,,,,,,,,,
 9448,SC,,,,,,,,,,
 9460,SO,,,,,,,,,,
 9463,SO,,,,,,,,,,
 9470,SO,,,,,,,,,,
 9475,ST,,,,,,,,,,
 9476,SC,,,,,,,,,,
 9477,FS,,,,,,,,,,
 9492,CR,,,,,,,,,,
 9493,SC,CR,,,,,,,,,
 9495,SC,,,,,,,,,,
 9496,SC,,,,,,,,,,
 9525,SC,,,,,,,,,,
 9526,SC,,,,,,,,,,
 9527,SS,,,,,,,,,,
 9531,SS,,,,,,,,,,
 9532,SS,,,,,,,,,,
 9533,ST,,,,,,,,,,
 9535,IC,,,,,,,,,,
 9538,CR,,,,,,,,,,
 9542,IC,CR,,,,,,,,,
 9543,CR,,,,,,,,,,
 9544,CR,,,,,,,,,,
 9567,IC,,,,,,,,,,
 9571,SS,,,,,,,,,,
 9585,SS,,,,,,,,,,
 9588,IC,,,,,,,,,,
 9595,SS,,,,,,,,,,
 9608,IC,,,,,,,,,,
 9623,TT,,,,,,,,,,
 9626,IC,,,,,,,,,,
 9640,IC,,,,,,,,,,
 9646,SS,,,,,,,,,,
 9650,SO,,,,,,,,,,
 9651,CR,,,,,,,,,,
 9652,CR,,,,,,,,,,
 9655,CR,,,,,,,,,,
 9658,CR,,,,,,,,,,
 9663,CR,,,,,,,,,,
 9664,CR,,,,,,,,,,
 9668,SC,,,,,,,,,,
 9670,CR,,,,,,,,,,
 9671,CR,,,,,,,,,,
 9676,CR,,,,,,,,,,
 9677,CR,,,,,,,,,,
 9684,SC,CR,,,,,,,,,
 9694,CR,,,,,,,,,,
 9695,CR,,,,,,,,,,
 9696,IC,,,,,,,,,,
 9697,IC,,,,,,,,,,
 9702,SS,,,,,,,,,,
 9703,SS,,,,,,,,,,
 9721,IC,,,,,,,,,,
 9725,IC,,,,,,,,,,
 9728,SO,,,,,,,,,,
 9734,SS,,,,,,,,,,
 9752,SC,,,,,,,,,,
 9757,SS,,,,,,,,,,
 9761,SC,,,,,,,,,,
 9763,CR,,,,,,,,,,
 9769,SC,,,,,,,,,,
 9770,SC,,,,,,,,,,
 9793,TT,,,,,,,,,,
 9794,TT,,,,,,,,,,
 9809,SO,,,,,,,,,,
 9811,SS,,,,,,,,,,
 9817,SO,,,,,,,,,,
 9818,SC,,,,,,,,,,
 9820,IC,,,,,,,,,,
 9821,IC,,,,,,,,,,
 9829,SO,,,,,,,,,,
 9832,SO,,,,,,,,,,
 9837,SO,,,,,,,,,,
 9843,SC,,,,,,,,,,
 9854,CR,,,,,,,,,,
 9875,CR,,,,,,,,,,
 9876,SO,,,,,,,,,,
 9877,SO,,,,,,,,,,
 9879,ST,,,,,,,,,,
 9910,SO,,,,,,,,,,
 9917,SS,,,,,,,,,,
 9927,SO,,,,,,,,,,
 9931,FS,,,,,,,,,,
 9932,FS,,,,,,,,,,
 9941,IC,,,,,,,,,,
 9942,SS,,,,,,,,,,
 9961,IC,,,,,,,,,,
 9971,SC,,,,,,,,,,
 9980,IC,,,,,,,,,,
 9987,SC,SO,,,,,,,,,
 9996,SC,,,,,,,,,,
10000,FS,,,,,,,,,,
10002,IC,,,,,,,,,,
10013,TT,,,,,,,,,,
10019,SO,,,,,,,,,,
10042,SS,,,,,,,,,,
10060,SC,,,,,,,,,,
10063,IC,,,,,,,,,,
10068,SS,,,,,,,,,,
10069,ST,,,,,,,,,,
10076,SC,,,,,,,,,,
10078,SC,,,,,,,,,,
10102,SS,,,,,,,,,,
10103,SC,,,,,,,,,,
10142,SC,,,,,,,,,,
10148,IC,,,,,,,,,,
10149,SS,,,,,,,,,,
10155,SC,,,,,,,,,,
10157,SO,,,,,,,,,,
10160,SS,,,,,,,,,,
10165,SO,,,,,,,,,,
10199,SO,,,,,,,,,,
10204,SC,,,,,,,,,,
10210,ST,,,,,,,,,,
10222,SO,,,,,,,,,,
10234,SC,,,,,,,,,,
10236,SC,,,,,,,,,,
10246,IC,,,,,,,,,,
10247,SS,SO,,,,,,,,,
10248,SS,SO,,,,,,,,,
10249,SO,,,,,,,,,,
10250,SO,,,,,,,,,,
10254,IC,,,,,,,,,,
10262,CR,,,,,,,,,,
10263,CR,,,,,,,,,,
10284,CR,,,,,,,,,,
10285,SC,,,,,,,,,,
10309,SC,,,,,,,,,,
10310,SO,,,,,,,,,,
10312,FS,,,,,,,,,,
10321,SS,,,,,,,,,,
10323,CR,,,,,,,,,,
10327,SC,,,,,,,,,,
10330,SC,SO,,,,,,,,,
10340,SC,SO,,,,,,,,,
10342,SC,,,,,,,,,,
10345,SO,,,,,,,,,,
10349,CR,,,,,,,,,,
10350,CR,,,,,,,,,,
10374,SS,,,,,,,,,,
10378,IC,,,,,,,,,,
10380,TT,,,,,,,,,,
10381,TT,,,,,,,,,,
