Segment,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11
10890,IC,,,,,,,,,,
10921,CR,,,,,,,,,,
10925,CR,,,,,,,,,,
10986,TT,,,,,,,,,,
10989,TT,,,,,,,,,,
10995,TT,,,,,,,,,,
11059,TT,,,,,,,,,,
11064,IC,,,,,,,,,,
11083,IC,,,,,,,,,,
11110,IC,,,,,,,,,,
11144,TT,,,,,,,,,,
11149,TT,,,,,,,,,,
11172,FS,,,,,,,,,,
11201,SC,,,,,,,,,,
11202,SC,,,,,,,,,,
11205,SC,,,,,,,,,,
11209,TT,,,,,,,,,,
11239,SO,,,,,,,,,,
11240,SO,,,,,,,,,,
11258,ST,,,,,,,,,,
11259,ST,,,,,,,,,,
11260,ST,,,,,,,,,,
11261,ST,,,,,,,,,,
11262,ST,,,,,,,,,,
11263,FS,,,,,,,,,,
11310,TT,,,,,,,,,,
11311,TT,,,,,,,,,,
11319,SO,,,,,,,,,,
11320,SO,,,,,,,,,,
11321,SO,,,,,,,,,,
11331,IC,,,,,,,,,,
11332,IC,,,,,,,,,,
11397,SO,,,,,,,,,,
11414,FS,,,,,,,,,,
11425,CR,,,,,,,,,,
11426,CR,,,,,,,,,,
11427,CR,,,,,,,,,,
11457,IC,,,,,,,,,,
11458,IC,,,,,,,,,,
11461,TT,,,,,,,,,,
11465,TT,,,,,,,,,,
11487,TT,,,,,,,,,,
11505,TT,,,,,,,,,,
11568,CR,,,,,,,,,,
11572,CR,,,,,,,,,,
11580,TT,,,,,,,,,,
11581,TT,,,,,,,,,,
11619,CR,,,,,,,,,,
11620,CR,,,,,,,,,,
11670,CR,,,,,,,,,,
11671,CR,,,,,,,,,,
11674,IC,,,,,,,,,,
11732,TT,,,,,,,,,,
11763,IC,,,,,,,,,,
11816,CR,,,,,,,,,,
11817,CR,,,,,,,,,,
11840,IC,,,,,,,,,,
11844,IC,,,,,,,,,,
11845,SC,,,,,,,,,,
11875,SO,,,,,,,,,,
11876,SO,,,,,,,,,,
11880,SC,,,,,,,,,,
11883,CR,IC,,,,,,,,,
11884,CR,,,,,,,,,,
11885,CR,,,,,,,,,,
11938,CR,,,,,,,,,,
11939,CR,,,,,,,,,,
11940,CR,,,,,,,,,,
11979,TT,,,,,,,,,,
11995,IC,,,,,,,,,,
11996,IC,,,,,,,,,,
12004,SO,,,,,,,,,,
12005,SO,,,,,,,,,,
12040,CR,,,,,,,,,,
12052,CR,,,,,,,,,,
12053,CR,,,,,,,,,,
12094,SO,,,,,,,,,,
12105,SO,,,,,,,,,,
12106,SO,,,,,,,,,,
12112,ST,,,,,,,,,,
12113,SC,,,,,,,,,,
12116,FS,,,,,,,,,,
12133,CR,,,,,,,,,,
12134,CR,,,,,,,,,,
12144,FS,,,,,,,,,,
12145,FS,TT,,,,,,,,,
12181,TT,SC,,,,,,,,,
12187,ST,,,,,,,,,,
12188,ST,,,,,,,,,,
12194,CR,,,,,,,,,,
12199,IC,,,,,,,,,,
12200,CR,,,,,,,,,,
12201,CR,,,,,,,,,,
12218,SC,,,,,,,,,,
12224,SC,,,,,,,,,,
12232,SC,,,,,,,,,,
12241,IC,,,,,,,,,,
12243,SC,,,,,,,,,,
12256,IC,,,,,,,,,,
12266,SC,,,,,,,,,,
12282,IC,,,,,,,,,,
12300,TT,,,,,,,,,,
12301,TT,,,,,,,,,,
12302,SC,,,,,,,,,,
12305,IC,,,,,,,,,,
12320,SC,,,,,,,,,,
12336,SO,,,,,,,,,,
12339,CR,,,,,,,,,,
12381,SC,,,,,,,,,,
12393,CR,,,,,,,,,,
12394,CR,,,,,,,,,,
12396,IC,,,,,,,,,,
12397,IC,,,,,,,,,,
12432,IC,,,,,,,,,,
12435,SO,,,,,,,,,,
12478,IC,,,,,,,,,,
12479,IC,,,,,,,,,,
12481,CR,,,,,,,,,,
12510,TT,,,,,,,,,,
12550,SO,,,,,,,,,,
12551,SO,,,,,,,,,,
12554,IC,,,,,,,,,,
12569,SO,,,,,,,,,,
12570,SO,,,,,,,,,,
12598,CR,,,,,,,,,,
12599,CR,,,,,,,,,,
12626,SO,,,,,,,,,,
12627,SO,,,,,,,,,,
12628,ST,,,,,,,,,,
12629,ST,,,,,,,,,,
12669,SO,,,,,,,,,,
12698,FS,,,,,,,,,,
12699,FS,,,,,,,,,,
12732,IC,,,,,,,,,,
12758,IC,,,,,,,,,,
12783,FS,,,,,,,,,,
12799,TT,,,,,,,,,,
12865,IC,,,,,,,,,,
12967,SC,,,,,,,,,,
12985,SC,,,,,,,,,,
12988,SO,,,,,,,,,,
13008,SC,,,,,,,,,,
13041,SO,,,,,,,,,,
13048,SC,,,,,,,,,,
13057,ST,,,,,,,,,,
13058,ST,,,,,,,,,,
13066,SC,,,,,,,,,,
13072,SO,,,,,,,,,,
13073,SO,,,,,,,,,,
13101,IC,,,,,,,,,,
13102,IC,,,,,,,,,,
13106,SO,,,,,,,,,,
13107,SO,,,,,,,,,,
13111,IC,,,,,,,,,,
13112,IC,,,,,,,,,,
13123,CR,,,,,,,,,,
13124,CR,,,,,,,,,,
13152,SC,,,,,,,,,,
13183,SC,,,,,,,,,,
13184,SO,,,,,,,,,,
13186,FS,,,,,,,,,,
13200,CR,,,,,,,,,,
13224,SC,,,,,,,,,,
13231,SC,,,,,,,,,,
13234,CR,,,,,,,,,,
13235,CR,,,,,,,,,,
13270,IC,,,,,,,,,,
13272,TT,,,,,,,,,,
13273,TT,,,,,,,,,,
