Segment,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11
 8857,TT,,,,,,,,,,
 8890,IC,,,,,,,,,,
 8892,TT,,,,,,,,,,
 8896,TT,,,,,,,,,,
 8900,IC,,,,,,,,,,
 8903,SS,,,,,,,,,,
 9010,TT,,,,,,,,,,
 9020,IC,,,,,,,,,,
 9025,FS,,,,,,,,,,
 9030,IC,,,,,,,,,,
 9038,TT,,,,,,,,,,
 9039,TT,,,,,,,,,,
 9057,TT,,,,,,,,,,
 9065,IC,,,,,,,,,,
 9076,TT,,,,,,,,,,
 9095,TT,,,,,,,,,,
 9101,TT,,,,,,,,,,
 9125,TT,,,,,,,,,,
 9130,TT,,,,,,,,,,
 9131,TT,,,,,,,,,,
 9145,SC,,,,,,,,,,
 9146,IC,,,,,,,,,,
 9163,TT,,,,,,,,,,
 9173,SC,,,,,,,,,,
 9199,IC,,,,,,,,,,
 9229,TT,,,,,,,,,,
 9236,TT,,,,,,,,,,
 9240,TT,,,,,,,,,,
 9241,TT,,,,,,,,,,
 9255,FS,,,,,,,,,,
 9269,TT,,,,,,,,,,
 9271,FS,,,,,,,,,,
 9278,TT,,,,,,,,,,
 9279,TT,,,,,,,,,,
 9286,TT,,,,,,,,,,
 9329,IC,,,,,,,,,,
 9359,IC,,,,,,,,,,
 9379,FS,,,,,,,,,,
 9393,FS,,,,,,,,,,
 9418,IC,,,,,,,,,,
 9420,IC,,,,,,,,,,
 9434,TT,,,,,,,,,,
 9451,TT,,,,,,,,,,
 9461,TT,,,,,,,,,,
 9472,TT,,,,,,,,,,
 9473,TT,,,,,,,,,,
 9474,TT,,,,,,,,,,
 9475,TT,,,,,,,,,,
 9508,TT,,,,,,,,,,
 9509,TT,,,,,,,,,,
 9510,TT,,,,,,,,,,
 9520,FS,,,,,,,,,,
 9545,TT,,,,,,,,,,
 9552,IC,,,,,,,,,,
 9590,TT,,,,,,,,,,
 9602,TT,,,,,,,,,,
 9603,TT,,,,,,,,,,
 9608,ST,,,,,,,,,,
 9624,IC,,,,,,,,,,
 9638,SC,,,,,,,,,,
 9658,TT,,,,,,,,,,
 9659,TT,,,,,,,,,,
 9666,FS,,,,,,,,,,
 9667,FS,,,,,,,,,,
 9671,TT,,,,,,,,,,
 9672,TT,,,,,,,,,,
 9673,TT,,,,,,,,,,
 9675,FS,,,,,,,,,,
 9680,TT,,,,,,,,,,
 9681,TT,,,,,,,,,,
 9702,IC,,,,,,,,,,
 9708,IC,,,,,,,,,,
 9729,TT,,,,,,,,,,
 9730,TT,,,,,,,,,,
 9760,SC,,,,,,,,,,
 9769,TT,,,,,,,,,,
 9808,TT,,,,,,,,,,
 9809,TT,,,,,,,,,,
 9816,TT,,,,,,,,,,
 9817,TT,,,,,,,,,,
 9818,TT,,,,,,,,,,
 9829,IC,,,,,,,,,,
 9859,TT,,,,,,,,,,
 9860,TT,,,,,,,,,,
 9861,TT,,,,,,,,,,
 9875,IC,,,,,,,,,,
 9886,IC,,,,,,,,,,
 9887,IC,,,,,,,,,,
 9888,CR,,,,,,,,,,
 9889,CR,,,,,,,,,,
 9895,IC,,,,,,,,,,
 9903,IC,,,,,,,,,,
 9907,IC,,,,,,,,,,
 9918,TT,,,,,,,,,,
 9919,TT,,,,,,,,,,
 9926,TT,,,,,,,,,,
 9928,TT,,,,,,,,,,
 9956,TT,,,,,,,,,,
 9957,TT,,,,,,,,,,
 9959,SC,,,,,,,,,,
 9985,CR,,,,,,,,,,
 9986,CR,,,,,,,,,,
 9988,SC,,,,,,,,,,
 9990,SC,,,,,,,,,,
 9993,SC,,,,,,,,,,
 9994,SC,,,,,,,,,,
10000,IC,,,,,,,,,,
10010,SC,,,,,,,,,,
10014,FS,,,,,,,,,,
10015,FS,,,,,,,,,,
10027,CR,,,,,,,,,,
10049,TT,,,,,,,,,,
10050,TT,,,,,,,,,,
10081,FS,,,,,,,,,,
10082,FS,,,,,,,,,,
10092,TT,,,,,,,,,,
10097,TT,,,,,,,,,,
10117,SO,,,,,,,,,,
10122,SC,,,,,,,,,,
10132,CR,,,,,,,,,,
10133,IC,,,,,,,,,,
10157,TT,,,,,,,,,,
10160,SC,,,,,,,,,,
10169,TT,,,,,,,,,,
10170,TT,,,,,,,,,,
10182,CR,,,,,,,,,,
10183,SC,,,,,,,,,,
10197,TT,,,,,,,,,,
10206,SO,,,,,,,,,,
10209,IC,,,,,,,,,,
10222,IC,,,,,,,,,,
10229,CR,,,,,,,,,,
10238,IC,,,,,,,,,,
10244,IC,,,,,,,,,,
10258,TT,,,,,,,,,,
10259,TT,,,,,,,,,,
10289,TT,,,,,,,,,,
10290,TT,,,,,,,,,,
10291,TT,,,,,,,,,,
10340,TT,,,,,,,,,,
10341,TT,,,,,,,,,,
10347,IC,,,,,,,,,,
10376,TT,,,,,,,,,,
10391,FS,,,,,,,,,,
10392,FS,,,,,,,,,,
10442,IC,,,,,,,,,,
10462,SC,,,,,,,,,,
10489,SC,,,,,,,,,,
10503,CR,,,,,,,,,,
10507,SC,,,,,,,,,,
10508,TT,,,,,,,,,,
10532,SC,,,,,,,,,,
10543,FS,,,,,,,,,,
10561,CR,,,,,,,,,,
10562,IC,,,,,,,,,,
10564,SS,,,,,,,,,,
10571,IC,,,,,,,,,,
10572,SS,,,,,,,,,,
10573,CR,,,,,,,,,,
10574,CR,,,,,,,,,,
10575,CR,,,,,,,,,,
10588,CR,,,,,,,,,,
10603,TT,,,,,,,,,,
10604,TT,,,,,,,,,,
10617,SC,,,,,,,,,,
10653,IC,,,,,,,,,,
10660,CR,,,,,,,,,,
10669,IC,,,,,,,,,,
10675,CR,,,,,,,,,,
10681,CR,,,,,,,,,,
10682,CR,,,,,,,,,,
10691,SO,,,,,,,,,,
10695,SO,,,,,,,,,,
10698,SC,,,,,,,,,,
10720,SO,,,,,,,,,,
10721,SO,,,,,,,,,,
10722,SO,,,,,,,,,,
10730,CR,,,,,,,,,,
10731,CR,,,,,,,,,,
10736,TT,,,,,,,,,,
10761,TT,,,,,,,,,,
10774,SO,,,,,,,,,,
10775,SS,,,,,,,,,,
10797,SC,,,,,,,,,,
10801,IC,,,,,,,,,,
10826,SC,,,,,,,,,,
10888,TT,,,,,,,,,,
10889,TT,,,,,,,,,,
10890,IC,,,,,,,,,,
10921,CR,,,,,,,,,,
10925,CR,,,,,,,,,,
10970,FS,,,,,,,,,,
10972,SC,,,,,,,,,,
10986,TT,,,,,,,,,,
10989,TT,,,,,,,,,,
10995,TT,,,,,,,,,,
11059,TT,,,,,,,,,,
11065,IC,,,,,,,,,,
11085,CR,,,,,,,,,,
11108,IC,,,,,,,,,,
11144,TT,,,,,,,,,,
11149,TT,,,,,,,,,,
11172,FS,,,,,,,,,,
11181,SC,,,,,,,,,,
11198,IC,,,,,,,,,,
11202,SC,,,,,,,,,,
11204,SC,,,,,,,,,,
11209,TT,,,,,,,,,,
11226,IC,,,,,,,,,,
11228,IC,,,,,,,,,,
11239,SO,,,,,,,,,,
11240,SO,,,,,,,,,,
11258,ST,,,,,,,,,,
11259,ST,,,,,,,,,,
11260,ST,,,,,,,,,,
11261,ST,,,,,,,,,,
11262,ST,,,,,,,,,,
11263,FS,,,,,,,,,,
11305,IC,,,,,,,,,,
11310,TT,,,,,,,,,,
11311,TT,,,,,,,,,,
11319,SO,,,,,,,,,,
11320,SO,,,,,,,,,,
11321,SO,,,,,,,,,,
11396,SC,,,,,,,,,,
11397,SO,,,,,,,,,,
11414,FS,,,,,,,,,,
11425,CR,,,,,,,,,,
11426,CR,SS,,,,,,,,,
11427,CR,SS,,,,,,,,,
11431,SC,,,,,,,,,,
11443,SC,,,,,,,,,,
11448,IC,,,,,,,,,,
11457,IC,,,,,,,,,,
11461,TT,,,,,,,,,,
11465,TT,,,,,,,,,,
11487,TT,,,,,,,,,,
11505,TT,,,,,,,,,,
11568,CR,,,,,,,,,,
11572,CR,,,,,,,,,,
11575,SC,,,,,,,,,,
11580,TT,,,,,,,,,,
11581,TT,,,,,,,,,,
11619,CR,,,,,,,,,,
11620,CR,,,,,,,,,,
11670,CR,,,,,,,,,,
11671,CR,,,,,,,,,,
11674,IC,,,,,,,,,,
11732,TT,,,,,,,,,,
11763,IC,,,,,,,,,,
11801,SC,,,,,,,,,,
11809,SC,,,,,,,,,,
11816,CR,,,,,,,,,,
11817,CR,,,,,,,,,,
11840,IC,,,,,,,,,,
11844,IC,,,,,,,,,,
11845,SC,,,,,,,,,,
11847,SC,,,,,,,,,,
11875,SO,,,,,,,,,,
11876,SO,,,,,,,,,,
11879,SC,,,,,,,,,,
11884,CR,,,,,,,,,,
11885,CR,,,,,,,,,,
11906,IC,,,,,,,,,,
11917,IC,,,,,,,,,,
11936,IC,,,,,,,,,,
11938,CR,,,,,,,,,,
11939,CR,,,,,,,,,,
11940,CR,,,,,,,,,,
11954,IC,,,,,,,,,,
11957,IC,,,,,,,,,,
11979,TT,,,,,,,,,,
11996,IC,,,,,,,,,,
12040,CR,,,,,,,,,,
12043,SC,,,,,,,,,,
12052,CR,,,,,,,,,,
12053,CR,,,,,,,,,,
12077,SC,,,,,,,,,,
12078,SC,,,,,,,,,,
12094,SO,,,,,,,,,,
12105,SO,,,,,,,,,,
12106,SO,,,,,,,,,,
12112,ST,,,,,,,,,,
12113,SC,,,,,,,,,,
12116,FS,,,,,,,,,,
12133,CR,,,,,,,,,,
12134,CR,,,,,,,,,,
12137,SC,,,,,,,,,,
12138,SC,,,,,,,,,,
12144,FS,,,,,,,,,,
12175,SC,,,,,,,,,,
12177,SC,,,,,,,,,,
12187,ST,,,,,,,,,,
12188,ST,,,,,,,,,,
12190,IC,,,,,,,,,,
12194,CR,,,,,,,,,,
12200,CR,,,,,,,,,,
12201,CR,,,,,,,,,,
12202,CR,,,,,,,,,,
12204,SS,,,,,,,,,,
12230,IC,,,,,,,,,,
12256,IC,,,,,,,,,,
12282,IC,,,,,,,,,,
12300,TT,,,,,,,,,,
12301,TT,,,,,,,,,,
12305,IC,,,,,,,,,,
12322,IC,,,,,,,,,,
12336,SO,,,,,,,,,,
12337,SS,,,,,,,,,,
12339,CR,,,,,,,,,,
12359,SC,,,,,,,,,,
12393,CR,,,,,,,,,,
12394,CR,,,,,,,,,,
12396,IC,,,,,,,,,,
12397,IC,,,,,,,,,,
12427,IC,,,,,,,,,,
12432,IC,,,,,,,,,,
12435,SO,,,,,,,,,,
12467,SC,,,,,,,,,,
12478,SC,,,,,,,,,,
12481,CR,,,,,,,,,,
12489,SC,,,,,,,,,,
12490,SC,,,,,,,,,,
12510,TT,,,,,,,,,,
12550,SO,,,,,,,,,,
12551,SO,,,,,,,,,,
12552,SC,,,,,,,,,,
12554,IC,,,,,,,,,,
12555,IC,,,,,,,,,,
12569,SO,,,,,,,,,,
12570,SO,,,,,,,,,,
12583,SC,,,,,,,,,,
12598,CR,,,,,,,,,,
12599,CR,,,,,,,,,,
12626,SO,,,,,,,,,,
12627,SO,,,,,,,,,,
12628,ST,,,,,,,,,,
12629,ST,,,,,,,,,,
12669,SO,,,,,,,,,,
12693,ST,,,,,,,,,,
12696,FS,,,,,,,,,,
12698,FS,,,,,,,,,,
12699,FS,,,,,,,,,,
12709,IC,,,,,,,,,,
12735,IC,,,,,,,,,,
12747,SC,,,,,,,,,,
12758,IC,,,,,,,,,,
12779,SC,,,,,,,,,,
12783,FS,,,,,,,,,,
12787,IC,,,,,,,,,,
12799,TT,,,,,,,,,,
12862,SC,,,,,,,,,,
12866,IC,,,,,,,,,,
12882,SC,,,,,,,,,,
12885,SC,,,,,,,,,,
12919,SC,,,,,,,,,,
12968,SC,,,,,,,,,,
12976,IC,,,,,,,,,,
12978,ST,,,,,,,,,,
12985,SC,,,,,,,,,,
12988,SO,,,,,,,,,,
13041,SO,,,,,,,,,,
13042,SO,,,,,,,,,,
13043,SO,,,,,,,,,,
13048,SC,,,,,,,,,,
13055,SO,,,,,,,,,,
13057,ST,,,,,,,,,,
13058,ST,,,,,,,,,,
13061,CR,,,,,,,,,,
13072,SO,,,,,,,,,,
13073,SO,,,,,,,,,,
13087,SC,,,,,,,,,,
13090,SC,,,,,,,,,,
13102,IC,,,,,,,,,,
13106,SO,,,,,,,,,,
13107,SO,,,,,,,,,,
13112,IC,,,,,,,,,,
13123,CR,,,,,,,,,,
13124,CR,,,,,,,,,,
13150,CR,,,,,,,,,,
13151,CR,,,,,,,,,,
13152,SC,,,,,,,,,,
13182,SC,,,,,,,,,,
13184,SO,,,,,,,,,,
13186,FS,,,,,,,,,,
13198,SS,,,,,,,,,,
13200,CR,,,,,,,,,,
13202,SO,,,,,,,,,,
13205,FS,,,,,,,,,,
13206,SC,,,,,,,,,,
13221,SO,,,,,,,,,,
13224,SC,,,,,,,,,,
13227,SO,,,,,,,,,,
13234,CR,,,,,,,,,,
13270,IC,,,,,,,,,,
13272,TT,,,,,,,,,,
13273,TT,,,,,,,,,,
13277,TT,,,,,,,,,,
