Segment,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11
 8554,SS,,,,,,,,,,
 8573,SC,,,,,,,,,,
 8582,SC,,,,,,,,,,
 8583,SC,,,,,,,,,,
 8584,SC,,,,,,,,,,
 8585,SC,,,,,,,,,,
 8597,SS,,,,,,,,,,
 8605,SS,,,,,,,,,,
 8607,SO,ST,,,,,,,,,
 8610,ST,,,,,,,,,,
 8611,ST,,,,,,,,,,
 8619,SS,SC,,,,,,,,,
 8634,CR,,,,,,,,,,
 8637,CR,,,,,,,,,,
 8642,SC,,,,,,,,,,
 8656,IC,,,,,,,,,,
 8658,IC,,,,,,,,,,
 8659,IC,,,,,,,,,,
 8727,CR,,,,,,,,,,
 8729,CR,,,,,,,,,,
 8730,CR,,,,,,,,,,
 8734,SC,,,,,,,,,,
 8735,SC,,,,,,,,,,
 8736,SC,,,,,,,,,,
 8737,SC,,,,,,,,,,
 8741,SC,,,,,,,,,,
 8766,IC,,,,,,,,,,
 8780,CR,,,,,,,,,,
 8802,SS,,,,,,,,,,
 8804,SC,CR,,,,,,,,,
 8805,CR,,,,,,,,,,
 8807,CR,,,,,,,,,,
 8813,SS,,,,,,,,,,
 8819,SS,SC,,,,,,,,,
 8820,SC,,,,,,,,,,
 8823,SO,,,,,,,,,,
 8841,TT,,,,,,,,,,
 8863,IC,,,,,,,,,,
 8891,TT,,,,,,,,,,
 8894,TT,,,,,,,,,,
 8896,TT,,,,,,,,,,
 8907,IC,,,,,,,,,,
 8931,TT,,,,,,,,,,
 8932,TT,,,,,,,,,,
 8959,IC,,,,,,,,,,
 8966,IC,,,,,,,,,,
 8967,SC,,,,,,,,,,
 8987,SS,,,,,,,,,,
 8999,IC,,,,,,,,,,
 9010,IC,,,,,,,,,,
 9014,SC,,,,,,,,,,
 9032,IC,,,,,,,,,,
 9061,SS,,,,,,,,,,
 9062,SS,,,,,,,,,,
 9065,IC,,,,,,,,,,
 9068,IC,,,,,,,,,,
 9080,TT,,,,,,,,,,
 9090,SC,,,,,,,,,,
 9091,SC,,,,,,,,,,
 9120,IC,,,,,,,,,,
 9140,IC,,,,,,,,,,
 9150,SC,,,,,,,,,,
 9151,SC,SO,,,,,,,,,
 9192,FS,,,,,,,,,,
 9193,FS,,,,,,,,,,
 9227,IC,,,,,,,,,,
 9245,IC,SC,,,,,,,,,
 9265,IC,,,,,,,,,,
 9270,SS,,,,,,,,,,
 9277,SS,,,,,,,,,,
 9278,FS,,,,,,,,,,
 9288,TT,IC,,,,,,,,,
 9300,IC,,,,,,,,,,
 9305,TT,,,,,,,,,,
 9334,TT,,,,,,,,,,
 9346,FS,,,,,,,,,,
 9372,SS,,,,,,,,,,
 9390,TT,,,,,,,,,,
 9409,IC,,,,,,,,,,
 9410,IC,,,,,,,,,,
 9411,IC,,,,,,,,,,
 9432,TT,,,,,,,,,,
 9444,SC,,,,,,,,,,
 9458,SS,,,,,,,,,,
 9470,IC,,,,,,,,,,
 9477,IC,,,,,,,,,,
 9484,IC,,,,,,,,,,
 9551,TT,,,,,,,,,,
 9555,TT,IC,,,,,,,,,
 9557,TT,,,,,,,,,,
 9560,TT,,,,,,,,,,
 9566,TT,,,,,,,,,,
 9607,TT,,,,,,,,,,
 9619,SO,,,,,,,,,,
 9624,SS,,,,,,,,,,
 9639,IC,,,,,,,,,,
 9640,TT,,,,,,,,,,
 9652,IC,,,,,,,,,,
 9661,IC,,,,,,,,,,
 9665,IC,,,,,,,,,,
 9688,SS,,,,,,,,,,
 9694,SS,,,,,,,,,,
 9697,IC,,,,,,,,,,
 9735,IC,,,,,,,,,,
 9746,IC,,,,,,,,,,
 9747,IC,,,,,,,,,,
 9751,IC,,,,,,,,,,
 9762,SS,,,,,,,,,,
 9778,IC,,,,,,,,,,
 9847,IC,,,,,,,,,,
 9848,SS,,,,,,,,,,
 9855,SS,,,,,,,,,,
 9856,TT,,,,,,,,,,
 9870,TT,,,,,,,,,,
 9909,TT,,,,,,,,,,
 9943,TT,,,,,,,,,,
 9967,TT,,,,,,,,,,
 9987,TT,,,,,,,,,,
10014,TT,,,,,,,,,,
10044,FS,,,,,,,,,,
10054,TT,,,,,,,,,,
10081,SS,,,,,,,,,,
10083,SS,,,,,,,,,,
10110,IC,,,,,,,,,,
10159,IC,,,,,,,,,,
10168,SS,,,,,,,,,,
10171,SS,,,,,,,,,,
10178,SS,,,,,,,,,,
10185,CR,,,,,,,,,,
10200,SS,,,,,,,,,,
10227,SC,,,,,,,,,,
10239,TT,,,,,,,,,,
10259,SS,,,,,,,,,,
10269,TT,,,,,,,,,,
10287,IC,,,,,,,,,,
10360,FS,,,,,,,,,,
10370,FS,,,,,,,,,,
10372,FS,,,,,,,,,,
10386,TT,IC,,,,,,,,,
10387,SS,,,,,,,,,,
10389,SS,,,,,,,,,,
10392,SS,,,,,,,,,,
10397,SO,,,,,,,,,,
10398,SO,,,,,,,,,,
10406,FS,,,,,,,,,,
10407,FS,,,,,,,,,,
10408,SO,,,,,,,,,,
10410,SO,,,,,,,,,,
10411,SC,SO,,,,,,,,,
10433,FS,,,,,,,,,,
10434,FS,,,,,,,,,,
10435,FS,,,,,,,,,,
10436,FS,,,,,,,,,,
10437,FS,,,,,,,,,,
10439,FS,,,,,,,,,,
10444,IC,,,,,,,,,,
10469,IC,,,,,,,,,,
10472,IC,,,,,,,,,,
10476,SO,,,,,,,,,,
10506,IC,,,,,,,,,,
10513,IC,SC,,,,,,,,,
10514,IC,,,,,,,,,,
10527,TT,,,,,,,,,,
10536,TT,,,,,,,,,,
10537,TT,,,,,,,,,,
10538,TT,,,,,,,,,,
10539,IC,,,,,,,,,,
10543,FS,,,,,,,,,,
10550,IC,,,,,,,,,,
10555,SS,,,,,,,,,,
10592,IC,,,,,,,,,,
10598,IC,,,,,,,,,,
10648,TT,,,,,,,,,,
10654,TT,,,,,,,,,,
10663,TT,,,,,,,,,,
10670,TT,,,,,,,,,,
10675,TT,,,,,,,,,,
10696,IC,,,,,,,,,,
10714,SS,,,,,,,,,,
10720,ST,,,,,,,,,,
10723,TT,,,,,,,,,,
10730,TT,,,,,,,,,,
10760,TT,,,,,,,,,,
10762,TT,,,,,,,,,,
10764,TT,,,,,,,,,,
10780,SC,,,,,,,,,,
10785,TT,,,,,,,,,,
10835,IC,,,,,,,,,,
10853,IC,,,,,,,,,,
10854,IC,,,,,,,,,,
10869,SC,,,,,,,,,,
10874,IC,,,,,,,,,,
10885,IC,,,,,,,,,,
10907,IC,,,,,,,,,,
10936,TT,IC,,,,,,,,,
10973,SC,,,,,,,,,,
10976,IC,,,,,,,,,,
10997,CR,,,,,,,,,,
10999,SS,,,,,,,,,,
11000,CR,,,,,,,,,,
11005,SS,,,,,,,,,,
11121,ST,,,,,,,,,,
11127,SS,,,,,,,,,,
11142,SS,,,,,,,,,,
11149,SO,,,,,,,,,,
11157,TT,,,,,,,,,,
11160,TT,,,,,,,,,,
11171,SO,,,,,,,,,,
11203,IC,,,,,,,,,,
11263,IC,,,,,,,,,,
11282,IC,,,,,,,,,,
11318,IC,,,,,,,,,,
11345,IC,,,,,,,,,,
11429,IC,,,,,,,,,,
11435,IC,,,,,,,,,,
11459,SS,,,,,,,,,,
11490,SS,,,,,,,,,,
11493,ST,,,,,,,,,,
11497,TT,,,,,,,,,,
11543,TT,,,,,,,,,,
11549,TT,,,,,,,,,,
11551,TT,,,,,,,,,,
11568,IC,,,,,,,,,,
11578,IC,,,,,,,,,,
11580,TT,,,,,,,,,,
11594,TT,,,,,,,,,,
11607,SO,,,,,,,,,,
11624,IC,,,,,,,,,,
11629,ST,,,,,,,,,,
11673,SS,,,,,,,,,,
11711,SS,,,,,,,,,,
11713,IC,,,,,,,,,,
11720,IC,,,,,,,,,,
11729,IC,,,,,,,,,,
11744,IC,,,,,,,,,,
11764,TT,,,,,,,,,,
11782,TT,,,,,,,,,,
11785,IC,,,,,,,,,,
11834,TT,,,,,,,,,,
11836,TT,,,,,,,,,,
11896,IC,,,,,,,,,,
11985,IC,,,,,,,,,,
12029,SS,,,,,,,,,,
12064,TT,,,,,,,,,,
12073,TT,,,,,,,,,,
12079,TT,,,,,,,,,,
12096,IC,,,,,,,,,,
12204,IC,,,,,,,,,,
12205,IC,,,,,,,,,,
12207,IC,,,,,,,,,,
12219,CR,,,,,,,,,,
12222,SS,,,,,,,,,,
12272,TT,,,,,,,,,,
12281,IC,,,,,,,,,,
12301,FS,,,,,,,,,,
12367,SC,SO,,,,,,,,,
12370,SO,,,,,,,,,,
12371,SC,,,,,,,,,,
12423,SS,,,,,,,,,,
12427,SS,,,,,,,,,,
12439,TT,,,,,,,,,,
12451,SC,,,,,,,,,,
12452,SC,,,,,,,,,,
12537,IC,,,,,,,,,,
12623,ST,,,,,,,,,,
12624,ST,,,,,,,,,,
12625,ST,,,,,,,,,,
12626,ST,,,,,,,,,,
12627,ST,,,,,,,,,,
12629,SS,,,,,,,,,,
12658,TT,,,,,,,,,,
12675,TT,,,,,,,,,,
12703,TT,,,,,,,,,,
12715,TT,,,,,,,,,,
12730,TT,,,,,,,,,,
12732,TT,,,,,,,,,,
12734,SS,,,,,,,,,,
12766,SC,,,,,,,,,,
12773,SS,,,,,,,,,,
12808,CR,,,,,,,,,,
12809,CR,,,,,,,,,,
12812,CR,,,,,,,,,,
12820,SS,,,,,,,,,,
12827,IC,,,,,,,,,,
12856,SS,,,,,,,,,,
12916,SC,,,,,,,,,,
12917,SC,,,,,,,,,,
12924,SC,,,,,,,,,,
12927,SC,SO,,,,,,,,,
12928,CR,,,,,,,,,,
12929,CR,,,,,,,,,,
12932,SC,CR,,,,,,,,,
12933,CR,,,,,,,,,,
12934,CR,,,,,,,,,,
12937,SC,CR,,,,,,,,,
12938,SO,,,,,,,,,,
12951,SC,,,,,,,,,,
12958,SC,,,,,,,,,,
12961,ST,,,,,,,,,,
12969,SS,,,,,,,,,,
12971,CR,,,,,,,,,,
12972,CR,,,,,,,,,,
12994,CR,,,,,,,,,,
12997,CR,,,,,,,,,,
13027,CR,,,,,,,,,,
13034,FS,,,,,,,,,,
13052,IC,,,,,,,,,,
13064,TT,,,,,,,,,,
13065,TT,IC,,,,,,,,,
13097,SC,,,,,,,,,,
13100,SC,,,,,,,,,,
13103,SC,,,,,,,,,,
13104,SC,,,,,,,,,,
13119,IC,SC,,,,,,,,,
13121,SC,,,,,,,,,,
13133,IC,,,,,,,,,,
13134,IC,,,,,,,,,,
13137,IC,,,,,,,,,,
13138,IC,,,,,,,,,,
13140,IC,,,,,,,,,,
13149,IC,SC,,,,,,,,,
13169,SC,,,,,,,,,,
13177,SC,,,,,,,,,,
13187,SC,,,,,,,,,,
13189,SC,,,,,,,,,,
13190,SS,,,,,,,,,,
13191,SC,,,,,,,,,,
13199,IC,,,,,,,,,,
13217,SO,,,,,,,,,,
13291,TT,,,,,,,,,,
13339,SO,,,,,,,,,,
13340,SO,,,,,,,,,,
13347,SC,,,,,,,,,,
13349,SS,,,,,,,,,,
13350,SS,,,,,,,,,,
13359,TT,,,,,,,,,,
13366,TT,,,,,,,,,,
13382,SS,,,,,,,,,,
13385,SS,,,,,,,,,,
13388,SS,,,,,,,,,,
13413,TT,,,,,,,,,,
13439,TT,,,,,,,,,,
13475,IC,,,,,,,,,,
13498,SS,,,,,,,,,,
13533,SS,,,,,,,,,,
13538,SS,,,,,,,,,,
13543,SC,,,,,,,,,,
13547,SC,,,,,,,,,,
13549,SS,,,,,,,,,,
13585,SS,,,,,,,,,,
13589,ST,,,,,,,,,,
13597,ST,,,,,,,,,,
13598,FS,,,,,,,,,,
13601,FS,,,,,,,,,,
13616,IC,,,,,,,,,,
13629,ST,,,,,,,,,,
13635,ST,,,,,,,,,,
13639,ST,,,,,,,,,,
13640,ST,,,,,,,,,,
13650,IC,,,,,,,,,,
13689,TT,,,,,,,,,,
13698,CR,,,,,,,,,,
13699,CR,,,,,,,,,,
13730,TT,,,,,,,,,,
13731,TT,,,,,,,,,,
13735,TT,,,,,,,,,,
13746,TT,,,,,,,,,,
13761,TT,,,,,,,,,,
13777,TT,,,,,,,,,,
13807,CR,,,,,,,,,,
13808,CR,,,,,,,,,,
13811,CR,,,,,,,,,,
13814,CR,,,,,,,,,,
13832,CR,,,,,,,,,,
13835,IC,CR,,,,,,,,,
13843,SS,,,,,,,,,,
13848,TT,IC,,,,,,,,,
13936,TT,,,,,,,,,,
13939,SS,,,,,,,,,,
13941,SS,,,,,,,,,,
13950,SC,,,,,,,,,,
13953,CR,,,,,,,,,,
13965,IC,,,,,,,,,,
13979,IC,,,,,,,,,,
13991,IC,,,,,,,,,,
13995,FS,,,,,,,,,,
14017,IC,,,,,,,,,,
14048,TT,,,,,,,,,,
14096,SO,,,,,,,,,,
14126,SS,,,,,,,,,,
14128,SS,,,,,,,,,,
14134,SS,,,,,,,,,,
14175,IC,,,,,,,,,,
14177,IC,,,,,,,,,,
14181,IC,,,,,,,,,,
14182,SS,,,,,,,,,,
14196,IC,,,,,,,,,,
14200,IC,,,,,,,,,,
14217,TT,,,,,,,,,,
14242,FS,,,,,,,,,,
14247,FS,,,,,,,,,,
14254,IC,,,,,,,,,,
14288,TT,,,,,,,,,,
14314,IC,,,,,,,,,,
14325,IC,,,,,,,,,,
14332,TT,,,,,,,,,,
14408,SS,,,,,,,,,,
14413,CR,,,,,,,,,,
14446,SS,,,,,,,,,,
14456,SC,,,,,,,,,,
14459,SC,,,,,,,,,,
14461,FS,,,,,,,,,,
14480,IC,,,,,,,,,,
14491,SS,SC,,,,,,,,,
14504,ST,,,,,,,,,,
14505,ST,,,,,,,,,,
14506,ST,,,,,,,,,,
14510,SS,,,,,,,,,,
14547,TT,,,,,,,,,,
14579,SC,,,,,,,,,,
14580,SC,,,,,,,,,,
14583,ST,,,,,,,,,,
14588,ST,,,,,,,,,,
14589,SS,,,,,,,,,,
14591,SC,,,,,,,,,,
14604,SC,,,,,,,,,,
14605,SC,,,,,,,,,,
14606,SC,,,,,,,,,,
14612,ST,,,,,,,,,,
14613,ST,,,,,,,,,,
14619,SC,SO,,,,,,,,,
14625,SC,,,,,,,,,,
14641,SC,,,,,,,,,,
14642,SC,,,,,,,,,,
14643,SC,,,,,,,,,,
14644,SS,,,,,,,,,,
14645,SS,,,,,,,,,,
14647,SS,,,,,,,,,,
14655,TT,,,,,,,,,,
14664,TT,,,,,,,,,,
14678,TT,,,,,,,,,,
14683,TT,,,,,,,,,,
14710,TT,,,,,,,,,,
14730,TT,,,,,,,,,,
14731,TT,,,,,,,,,,
14758,TT,,,,,,,,,,
14771,IC,,,,,,,,,,
14792,TT,,,,,,,,,,
14793,TT,,,,,,,,,,
14806,TT,,,,,,,,,,
14808,TT,,,,,,,,,,
14815,TT,,,,,,,,,,
14827,IC,,,,,,,,,,
14828,IC,,,,,,,,,,
14834,SC,,,,,,,,,,
14859,TT,,,,,,,,,,
14862,TT,,,,,,,,,,
14879,IC,,,,,,,,,,
14892,IC,,,,,,,,,,
14898,CR,,,,,,,,,,
14953,FS,,,,,,,,,,
14964,SS,,,,,,,,,,
14968,IC,,,,,,,,,,
14974,IC,,,,,,,,,,
14992,IC,,,,,,,,,,
15026,IC,,,,,,,,,,
15060,IC,,,,,,,,,,
15063,IC,,,,,,,,,,
15119,IC,,,,,,,,,,
15141,IC,,,,,,,,,,
15168,TT,,,,,,,,,,
15171,TT,,,,,,,,,,
15226,CR,,,,,,,,,,
15228,SS,,,,,,,,,,
15256,IC,,,,,,,,,,
15286,IC,,,,,,,,,,
15324,TT,,,,,,,,,,
15326,IC,,,,,,,,,,
15329,CR,,,,,,,,,,
15331,SS,,,,,,,,,,
15343,SC,,,,,,,,,,
15352,SC,SO,,,,,,,,,
15356,SO,,,,,,,,,,
15442,IC,,,,,,,,,,
15447,IC,,,,,,,,,,
15448,IC,,,,,,,,,,
15452,SC,,,,,,,,,,
15458,IC,,,,,,,,,,
15467,IC,,,,,,,,,,
15510,IC,,,,,,,,,,
15523,IC,,,,,,,,,,
15524,IC,,,,,,,,,,
15529,SS,,,,,,,,,,
15538,ST,,,,,,,,,,
15541,ST,,,,,,,,,,
15545,ST,,,,,,,,,,
15546,ST,,,,,,,,,,
15555,SC,SO,,,,,,,,,
15556,SO,,,,,,,,,,
15563,IC,,,,,,,,,,
15582,TT,,,,,,,,,,
15584,IC,,,,,,,,,,
15612,TT,,,,,,,,,,
15613,TT,,,,,,,,,,
15616,SS,,,,,,,,,,
15625,SS,,,,,,,,,,
15631,SS,,,,,,,,,,
15632,SS,,,,,,,,,,
15675,IC,,,,,,,,,,
15679,SS,,,,,,,,,,
15685,FS,,,,,,,,,,
15686,FS,,,,,,,,,,
15687,FS,,,,,,,,,,
15688,FS,,,,,,,,,,
15690,TT,,,,,,,,,,
15698,SS,,,,,,,,,,
15702,SS,,,,,,,,,,
15722,TT,,,,,,,,,,
15750,IC,,,,,,,,,,
15753,IC,,,,,,,,,,
15755,IC,,,,,,,,,,
15757,TT,,,,,,,,,,
15771,SS,,,,,,,,,,
15783,SS,,,,,,,,,,
15792,CR,,,,,,,,,,
15796,SS,,,,,,,,,,
15830,TT,,,,,,,,,,
15832,SS,,,,,,,,,,
15835,SS,,,,,,,,,,
15864,IC,,,,,,,,,,
15879,TT,,,,,,,,,,
15909,TT,,,,,,,,,,
15920,ST,,,,,,,,,,
15952,TT,,,,,,,,,,
15957,TT,,,,,,,,,,
15978,SO,,,,,,,,,,
15985,IC,,,,,,,,,,
16015,TT,,,,,,,,,,
16029,IC,,,,,,,,,,
16035,IC,,,,,,,,,,
16038,CR,,,,,,,,,,
16077,CR,,,,,,,,,,
16080,CR,,,,,,,,,,
16090,ST,,,,,,,,,,
16101,SS,SC,,,,,,,,,
16110,SS,,,,,,,,,,
16131,ST,,,,,,,,,,
16140,SC,,,,,,,,,,
16149,ST,,,,,,,,,,
16160,TT,,,,,,,,,,
16208,IC,,,,,,,,,,
16209,CR,,,,,,,,,,
16221,CR,,,,,,,,,,
16222,CR,,,,,,,,,,
16223,CR,,,,,,,,,,
16224,SC,CR,,,,,,,,,
16262,SS,,,,,,,,,,
16276,CR,,,,,,,,,,
16279,CR,,,,,,,,,,
16282,SS,,,,,,,,,,
16284,SS,,,,,,,,,,
16294,IC,,,,,,,,,,
16300,IC,,,,,,,,,,
16313,CR,,,,,,,,,,
16337,IC,,,,,,,,,,
16349,IC,,,,,,,,,,
16367,TT,,,,,,,,,,
16390,TT,,,,,,,,,,
16408,IC,,,,,,,,,,
16418,IC,,,,,,,,,,
16432,TT,IC,,,,,,,,,
16442,IC,,,,,,,,,,
16478,FS,,,,,,,,,,
16481,FS,,,,,,,,,,
16506,SS,SO,,,,,,,,,
16511,FS,,,,,,,,,,
16516,SC,,,,,,,,,,
16528,IC,,,,,,,,,,
16568,TT,,,,,,,,,,
16576,IC,,,,,,,,,,
16618,SS,,,,,,,,,,
16639,SC,CR,,,,,,,,,
16642,SC,,,,,,,,,,
16648,SC,,,,,,,,,,
16657,ST,,,,,,,,,,
16666,SC,,,,,,,,,,
16703,SC,,,,,,,,,,
16719,SS,SC,SO,,,,,,,,
16720,SO,,,,,,,,,,
16721,CR,,,,,,,,,,
16723,CR,,,,,,,,,,
16726,CR,,,,,,,,,,
16729,CR,,,,,,,,,,
16732,CR,,,,,,,,,,
16769,SS,CR,,,,,,,,,
16772,CR,,,,,,,,,,
16773,CR,,,,,,,,,,
16775,CR,,,,,,,,,,
16777,CR,,,,,,,,,,
16795,SS,,,,,,,,,,
16799,SS,,,,,,,,,,
16801,SS,,,,,,,,,,
16802,SO,,,,,,,,,,
16805,SC,,,,,,,,,,
16808,SC,,,,,,,,,,
16826,SO,,,,,,,,,,
16835,SS,,,,,,,,,,
16837,SS,,,,,,,,,,
16838,SS,,,,,,,,,,
16851,SC,,,,,,,,,,
16855,SO,,,,,,,,,,
16856,SO,,,,,,,,,,
16869,SC,,,,,,,,,,
16893,IC,,,,,,,,,,
16911,TT,,,,,,,,,,
16921,SS,,,,,,,,,,
16923,SS,,,,,,,,,,
16926,SS,,,,,,,,,,
16929,SO,,,,,,,,,,
16932,IC,,,,,,,,,,
16946,SS,,,,,,,,,,
16959,IC,,,,,,,,,,
16980,IC,,,,,,,,,,
17031,SS,,,,,,,,,,
17037,IC,,,,,,,,,,
17038,IC,,,,,,,,,,
17087,IC,,,,,,,,,,
17109,IC,,,,,,,,,,
17124,IC,,,,,,,,,,
17125,IC,SC,,,,,,,,,
17133,IC,,,,,,,,,,
17180,FS,,,,,,,,,,
17181,ST,,,,,,,,,,
17194,IC,,,,,,,,,,
17197,SO,,,,,,,,,,
17200,SS,SO,,,,,,,,,
17204,SC,,,,,,,,,,
17205,SC,,,,,,,,,,
17212,SC,,,,,,,,,,
17221,IC,,,,,,,,,,
17222,SO,,,,,,,,,,
17225,IC,,,,,,,,,,
17238,CR,,,,,,,,,,
17239,CR,,,,,,,,,,
17240,CR,,,,,,,,,,
17241,CR,,,,,,,,,,
17249,IC,,,,,,,,,,
17275,IC,,,,,,,,,,
17332,SS,,,,,,,,,,
17338,SS,,,,,,,,,,
17357,IC,,,,,,,,,,
17370,SS,,,,,,,,,,
17374,SS,,,,,,,,,,
17382,CR,,,,,,,,,,
17385,CR,,,,,,,,,,
17389,SO,,,,,,,,,,
17391,SS,SO,,,,,,,,,
17399,ST,,,,,,,,,,
17401,ST,,,,,,,,,,
17404,ST,,,,,,,,,,
17413,SS,,,,,,,,,,
17428,SS,,,,,,,,,,
17435,IC,,,,,,,,,,
17436,IC,,,,,,,,,,
17473,TT,,,,,,,,,,
17524,TT,,,,,,,,,,
17525,TT,,,,,,,,,,
17534,TT,,,,,,,,,,
17546,FS,,,,,,,,,,
17552,SS,,,,,,,,,,
17558,SC,,,,,,,,,,
17559,SC,,,,,,,,,,
17563,IC,,,,,,,,,,
17573,IC,,,,,,,,,,
17581,IC,,,,,,,,,,
17599,IC,,,,,,,,,,
17628,SS,,,,,,,,,,
17632,SO,,,,,,,,,,
17633,SO,,,,,,,,,,
17637,SS,,,,,,,,,,
17640,SS,,,,,,,,,,
17652,SC,,,,,,,,,,
17653,SC,,,,,,,,,,
17658,CR,,,,,,,,,,
17662,TT,IC,,,,,,,,,
17681,SS,,,,,,,,,,
17684,SS,,,,,,,,,,
17712,IC,,,,,,,,,,
17718,IC,,,,,,,,,,
17741,SO,,,,,,,,,,
17747,CR,,,,,,,,,,
17760,SC,,,,,,,,,,
17761,ST,,,,,,,,,,
17763,ST,,,,,,,,,,
17765,ST,,,,,,,,,,
17770,CR,,,,,,,,,,
17779,SS,,,,,,,,,,
17819,TT,,,,,,,,,,
17833,TT,,,,,,,,,,
17875,TT,,,,,,,,,,
17896,TT,,,,,,,,,,
17908,IC,,,,,,,,,,
17931,IC,,,,,,,,,,
17942,SS,,,,,,,,,,
17992,SS,,,,,,,,,,
17997,IC,SC,,,,,,,,,
18020,TT,,,,,,,,,,
18028,SO,,,,,,,,,,
18037,SS,,,,,,,,,,
18046,TT,,,,,,,,,,
18069,IC,,,,,,,,,,
18073,IC,,,,,,,,,,
18076,SS,,,,,,,,,,
18142,IC,,,,,,,,,,
18144,IC,,,,,,,,,,
18149,IC,SC,,,,,,,,,
18154,SS,,,,,,,,,,
18171,SS,,,,,,,,,,
18179,CR,,,,,,,,,,
18186,ST,,,,,,,,,,
18194,ST,,,,,,,,,,
18195,SO,,,,,,,,,,
18218,SC,,,,,,,,,,
18219,SC,,,,,,,,,,
18220,SC,,,,,,,,,,
18221,SC,,,,,,,,,,
18222,SC,,,,,,,,,,
18227,CR,,,,,,,,,,
18230,CR,,,,,,,,,,
18233,SS,,,,,,,,,,
18241,IC,,,,,,,,,,
18244,IC,CR,,,,,,,,,
18246,SS,,,,,,,,,,
18250,SS,,,,,,,,,,
18271,FS,,,,,,,,,,
18272,FS,,,,,,,,,,
18274,FS,,,,,,,,,,
18275,FS,,,,,,,,,,
18319,FS,,,,,,,,,,
18329,ST,,,,,,,,,,
18330,IC,,,,,,,,,,
18340,SC,SO,,,,,,,,,
18341,SC,SO,,,,,,,,,
18363,IC,,,,,,,,,,
18368,TT,,,,,,,,,,
18411,IC,,,,,,,,,,
18445,SC,,,,,,,,,,
18448,CR,,,,,,,,,,
18449,CR,,,,,,,,,,
18487,IC,,,,,,,,,,
18493,IC,,,,,,,,,,
18503,SS,,,,,,,,,,
18506,SS,,,,,,,,,,
18519,SS,,,,,,,,,,
18523,ST,,,,,,,,,,
18535,ST,,,,,,,,,,
18536,SS,,,,,,,,,,
18539,SC,,,,,,,,,,
18550,ST,,,,,,,,,,
18557,SC,,,,,,,,,,
18561,IC,,,,,,,,,,
18577,TT,,,,,,,,,,
18580,TT,,,,,,,,,,
18680,IC,,,,,,,,,,
18690,ST,,,,,,,,,,
18699,IC,,,,,,,,,,
18700,IC,,,,,,,,,,
18704,IC,,,,,,,,,,
18709,SS,,,,,,,,,,
18710,SS,,,,,,,,,,
18715,SS,,,,,,,,,,
18727,FS,,,,,,,,,,
18728,FS,,,,,,,,,,
18765,SO,,,,,,,,,,
18767,SO,,,,,,,,,,
18768,SO,,,,,,,,,,
18769,SO,,,,,,,,,,
18773,SO,,,,,,,,,,
18774,SO,,,,,,,,,,
18779,SC,,,,,,,,,,
18784,SC,,,,,,,,,,
18789,SC,,,,,,,,,,
18794,SO,,,,,,,,,,
18795,SO,,,,,,,,,,
18797,SO,,,,,,,,,,
18809,SS,,,,,,,,,,
18812,TT,,,,,,,,,,
18813,TT,,,,,,,,,,
18814,TT,,,,,,,,,,
18815,TT,,,,,,,,,,
18816,SC,,,,,,,,,,
18817,SC,,,,,,,,,,
18818,SC,,,,,,,,,,
18819,SC,,,,,,,,,,
18822,SC,,,,,,,,,,
18840,SS,,,,,,,,,,
18850,SO,,,,,,,,,,
18851,SC,SO,,,,,,,,,
18852,SO,,,,,,,,,,
18901,IC,,,,,,,,,,
18914,FS,,,,,,,,,,
18916,TT,,,,,,,,,,
18950,SS,,,,,,,,,,
18956,IC,,,,,,,,,,
18966,CR,,,,,,,,,,
18967,CR,,,,,,,,,,
18968,SO,,,,,,,,,,
18969,SO,,,,,,,,,,
18974,SC,,,,,,,,,,
19003,TT,,,,,,,,,,
19041,FS,,,,,,,,,,
19052,SS,,,,,,,,,,
19053,SS,,,,,,,,,,
19072,SC,,,,,,,,,,
19086,CR,,,,,,,,,,
19092,SS,,,,,,,,,,
19120,IC,,,,,,,,,,
19179,SC,,,,,,,,,,
19198,TT,,,,,,,,,,
19200,TT,,,,,,,,,,
19271,IC,,,,,,,,,,
19282,IC,,,,,,,,,,
19303,SS,,,,,,,,,,
19362,IC,,,,,,,,,,
19374,SS,,,,,,,,,,
19382,TT,,,,,,,,,,
19405,TT,,,,,,,,,,
19417,CR,,,,,,,,,,
19452,SS,,,,,,,,,,
19462,IC,,,,,,,,,,
19480,IC,,,,,,,,,,
19484,TT,,,,,,,,,,
19505,ST,,,,,,,,,,
19511,SS,,,,,,,,,,
19547,TT,,,,,,,,,,
19552,TT,,,,,,,,,,
19553,TT,,,,,,,,,,
19556,FS,,,,,,,,,,
19591,TT,,,,,,,,,,
19623,TT,,,,,,,,,,
19624,TT,,,,,,,,,,
19640,TT,,,,,,,,,,
19642,SS,,,,,,,,,,
19692,SS,,,,,,,,,,
19712,IC,,,,,,,,,,
19722,TT,,,,,,,,,,
19724,TT,,,,,,,,,,
19740,CR,,,,,,,,,,
19806,TT,,,,,,,,,,
19867,SO,,,,,,,,,,
19873,IC,SC,,,,,,,,,
19919,FS,,,,,,,,,,
19979,TT,,,,,,,,,,
19999,TT,,,,,,,,,,
20013,IC,,,,,,,,,,
20021,FS,,,,,,,,,,
20022,SC,,,,,,,,,,
20023,SC,,,,,,,,,,
20025,SC,,,,,,,,,,
